Date,Open,High,Low,Close,Adj Close,Volume,simple_daily_return,gross_daily_return,log_daily_return,annualized_daily_simple_returns,annualized_daily_log_returns
2022-12-07,92.599998,93.400002,82.800003,85.599998,85.599998,149933,-0.07559395411650005,0.9244060458835,-0.07860386027065136,2.701202134744156e-09,1.1913613035611555e-09
2022-12-08,86.400002,87.919998,76.400002,79.199997,79.199997,190483,-0.08333338927469014,0.9166666107253099,-0.08701143801656652,3.273893625648563e-10,1.1934370246138736e-10
2022-12-09,82.0,82.0,76.800003,76.800003,76.800003,139668,-0.06341459756097556,0.9365854024390244,-0.06551456804812794,7.217612098154207e-08,4.108718446812198e-08
2022-12-12,78.0,79.599998,74.400002,78.0,78.0,157005,0.0,1.0,0.0,1.0,1.0
2022-12-13,84.0,89.160004,76.0,76.400002,76.400002,174258,-0.09047616666666669,0.9095238333333333,-0.0948340764928286,4.595524169721139e-11,1.3765029833463837e-11
2022-12-14,74.800003,77.400002,73.199997,74.0,74.0,132343,-0.01069522684377433,0.9893047731562257,-0.010752831883212188,0.06727538882927965,0.06629926911578071
2022-12-15,71.599998,74.800003,67.199997,67.599998,67.599998,151833,-0.05586592334821017,0.9441340766517898,-0.057487092570520204,5.413172936978375e-07,3.5165266981961724e-07
2022-12-16,67.599998,67.599998,61.200001,62.799999,62.799999,252090,-0.07100590446763033,0.9289940955323697,-0.07365289591253266,9.359472788616119e-09,4.573100990954817e-09
2022-12-19,62.799999,63.200001,56.400002,56.799999,56.799999,146553,-0.09554140279524526,0.9044585972047547,-0.10041874942911466,1.1312575796207858e-11,2.911650043611465e-12
2022-12-20,57.200001,58.0,56.400002,57.599998,57.599998,86123,0.006992954423200137,1.0069929544232001,0.006968617111352771,5.7495574978349735,5.714784434794403
2022-12-21,58.400002,60.400002,54.400002,58.400002,58.400002,191225,0.0,1.0,0.0,1.0,1.0
2022-12-22,56.799999,58.799999,51.599998,56.400002,56.400002,163600,-0.007042200828207723,0.9929577991717923,-0.00706711415646577,0.16967920512787588,0.16861397866930625
2022-12-23,55.599998,55.599998,51.799999,52.400002,52.400002,64215,-0.05755388696236996,0.94244611303763,-0.05927653579037839,3.4545256968313833e-07,2.1825094808165703e-07
2022-12-27,50.0,51.200001,40.799999,42.400002,42.400002,366328,-0.15199995999999993,0.8480000400000001,-0.16487459602042387,1.065035436978972e-18,2.2891560867864477e-20
2022-12-28,41.599998,45.200001,41.200001,43.200001,43.200001,314203,0.03846161242603907,1.038461612426039,0.037740399207919495,13001.762461133536,10921.184857676615
2022-12-29,44.0,51.200001,42.799999,48.0,48.0,424215,0.09090909090909083,1.0909090909090908,0.08701137698963013,3054420200.2229776,1243816980.333981
2022-12-30,46.0,58.799999,45.200001,57.200001,57.200001,522978,0.24347828260869564,1.2434782826086956,0.21791251937917444,5.677921458239702e+23,3.087733341479739e+21
2023-01-03,60.0,61.200001,51.599998,56.0,56.0,295468,-0.06666666666666665,0.9333333333333333,-0.06899287148695077,3.014608589612293e-08,1.611404524423809e-08
2023-01-04,55.599998,71.400002,55.200001,70.800003,70.800003,439258,0.2733813947259496,1.2733813947259496,0.24167587778724187,2.2109734789424352e+26,3.945202227211561e+23
2023-01-05,68.400002,75.160004,62.400002,71.199997,71.199997,490083,0.04093559821825732,1.0409355982182573,0.04011992241482698,23625.93967375994,19406.04989089014
2023-01-06,73.599998,74.0,52.400002,55.200001,55.200001,705828,-0.24999996603260777,0.7500000339673922,-0.28768202716192537,4.369000035811936e-32,1.0499037729836392e-37
2023-01-09,57.200001,59.200001,50.400002,50.400002,50.400002,351875,-0.11888109932026047,0.8811189006797395,-0.12656270110840762,1.5983203933414118e-14,1.7748645310268452e-15
2023-01-10,50.799999,57.599998,47.200001,56.0,56.0,301085,0.10236222642445325,1.1023622264244533,0.09745535583575293,42015074805.55997,13712051553.676516
2023-01-11,56.799999,71.0,55.599998,69.599998,69.599998,415570,0.225352099037889,1.225352099037889,0.20322823048327,1.4239202474706313e+22,1.4701147665573762e+20
2023-01-12,70.0,75.400002,63.68,68.800003,68.800003,325730,-0.01714281428571418,0.9828571857142858,-0.01729145350541117,0.013034509915875708,0.012548967701735284
2023-01-13,66.800003,75.199997,66.0,72.0,72.0,200795,0.07784426297106606,1.077844262971066,0.07496299356327629,148442967.37877256,75817927.64318879
2023-01-17,72.800003,73.800003,67.0,67.199997,67.199997,167998,-0.07692315617074919,0.9230768438292508,-0.08004279352518573,1.8823569004868938e-09,8.047742559183565e-10
2023-01-18,67.599998,70.599998,62.599998,63.599998,63.599998,172520,-0.05917159938377514,0.9408284006162249,-0.060994514563583735,2.244476918261708e-07,1.3794325121977015e-07
2023-01-19,62.799999,65.199997,60.400002,61.599998,61.599998,200045,-0.01910829648261614,0.9808917035173839,-0.019293219478645263,0.007886537483810407,0.007522005976574573
2023-01-20,61.200001,68.0,60.400002,68.0,68.0,140885,0.1111110929557011,1.111111092955701,0.10536049931795777,305582408510.4599,83078592815.47366
2023-01-23,68.400002,72.0,65.599998,67.199997,67.199997,143448,-0.017543932235557613,0.9824560677644424,-0.017699650982025084,0.011765163067731224,0.011306257882821172
2023-01-24,66.800003,69.599998,62.0,63.200001,63.200001,133995,-0.0538922430886718,0.9461077569113282,-0.05539880847718237,9.143056357655535e-07,6.128733745279434e-07
2023-01-25,62.400002,62.400002,58.0,61.200001,61.200001,119730,-0.01923078464003891,0.9807692153599611,-0.019418101568514423,0.0076431650066946,0.0072853739068204
2023-01-26,62.799999,64.400002,58.799999,60.400002,60.400002,93595,-0.03821651334739673,0.9617834866526033,-0.038965919497234935,5.6546582311550626e-05,4.649818996542316e-05
2023-01-27,60.0,70.400002,58.0,66.0,66.0,247410,0.10000000000000009,1.1,0.09531017980432477,24522456607.05323,8391085154.817386
2023-01-30,64.0,70.0,61.200001,62.400002,62.400002,160560,-0.02499996874999999,0.97500003125,-0.02531777593300788,0.0017384493188241585,0.0016018596060098094
2023-01-31,63.200001,67.199997,61.599998,63.599998,63.599998,136503,0.006329066355552637,1.0063290663555526,0.006309121923938399,4.872414490855415,4.84823628215689
2023-02-01,64.800003,77.839996,62.799999,72.0,72.0,369315,0.11111105967078427,1.1111110596707843,0.1053604693615311,305580110825.7334,83078027686.66235
2023-02-02,76.0,94.360001,75.0,88.800003,88.800003,517458,0.16842109210526313,1.1684210921052631,0.1556533434955769,9.27783042898556e+16,5884676723311856.0
2023-02-03,84.800003,86.800003,81.0,83.199997,83.199997,213563,-0.018867994615519135,0.9811320053844809,-0.019048266405745196,0.008386643754122654,0.008008614645914371
2023-02-06,81.599998,82.0,74.800003,77.199997,77.199997,164943,-0.05392158220396037,0.9460784177960396,-0.05542981928963098,9.072165676876481e-07,6.078438362204703e-07
2023-02-07,77.599998,77.599998,72.400002,74.800003,74.800003,122563,-0.036082410723773384,0.9639175892762266,-0.03674947632859471,9.86316298269962e-05,8.289965079559239e-05
2023-02-08,74.0,75.599998,67.199997,68.0,68.0,143935,-0.08108108108108103,0.918918918918919,-0.08455738802806323,6.061434782806272e-10,2.341057837535122e-10
2023-02-09,70.0,72.0,62.0,65.199997,65.199997,182550,-0.06857147142857145,0.9314285285714285,-0.07103581912902346,1.805233854310655e-08,9.28412867944549e-09
2023-02-10,65.599998,65.800003,62.799999,64.400002,64.400002,176920,-0.018292622508921386,0.9817073774910786,-0.018462001296029484,0.009716184047449197,0.00930435859674184
2023-02-13,64.0,66.0,62.400002,63.599998,63.599998,123568,-0.00625003125000001,0.99374996875,-0.006269644460136448,0.20728082564637762,0.20625651095158462
2023-02-14,62.799999,65.800003,60.400002,62.0,62.0,119653,-0.01273883778246554,0.9872611622175345,-0.012820672505494457,0.04003549678052022,0.039211107596188614
2023-02-15,62.400002,72.599998,61.599998,69.199997,69.199997,282598,0.10897427535338844,1.1089742753533884,0.10343551184435817,188490505324.3684,53639675415.69991
2023-02-16,67.199997,72.599998,62.400002,67.599998,67.599998,257530,0.0059523960990652824,1.0059523960990653,0.0059347505768734266,4.435420364934965,4.415934769342621
2023-02-17,66.400002,67.400002,60.400002,62.0,62.0,169335,-0.06626508836550937,0.9337349116344906,-0.0685627015577781,3.3583260584706235e-08,1.8095051740875543e-08
2023-02-21,62.0,62.0,58.799999,59.200001,59.200001,97895,-0.04516127419354843,0.9548387258064516,-0.04621282626323975,9.17141118471364e-06,6.955381317221264e-06
2023-02-22,59.599998,60.0,56.400002,57.200001,57.200001,91983,-0.04026840739155724,0.9597315926084428,-0.04110162464598677,3.308244475744813e-05,2.6602244785037123e-05
2023-02-23,58.400002,58.400002,53.200001,56.400002,56.400002,183358,-0.03424657416963783,0.9657534258303622,-0.03484673011575001,0.0001590122588463643,0.00013604039405179318
2023-02-24,53.599998,54.0,48.799999,49.599998,49.599998,217288,-0.07462686845622646,0.9253731315437735,-0.07755823735502254,3.511868601199075e-09,1.583719280639403e-09
2023-02-27,51.200001,52.799999,48.0,49.200001,49.200001,138923,-0.03906249923706051,0.9609375007629395,-0.039845907753246035,4.533991234970577e-05,3.69466655948473e-05
2023-02-28,49.599998,49.599998,45.599998,46.400002,46.400002,178080,-0.0645160509885504,0.9354839490114496,-0.06669129107264338,5.3718195363742395e-08,2.994710923011956e-08
2023-03-01,48.0,48.0,42.400002,43.200001,43.200001,293345,-0.0999999791666667,0.9000000208333333,-0.1053604925096785,3.272445275085867e-12,7.305774688567984e-13
2023-03-02,42.400002,45.200001,41.599998,43.599998,43.599998,180988,0.028301791117840036,1.02830179111784,0.027908695075705925,1102.2209448129022,1001.3582548497891
2023-03-03,45.599998,48.200001,43.200001,46.400002,46.400002,214603,0.017543948137892507,1.0175439481378925,0.01739182967496644,78.67687291734298,75.77913706634719
2023-03-06,46.400002,48.799999,44.799999,46.0,46.0,134635,-0.008620732387037422,0.9913792676129626,-0.008658105846561792,0.1138145889346214,0.11274269903847674
2023-03-07,46.0,48.799999,44.400002,45.599998,45.599998,107033,-0.008695695652173874,0.9913043043478261,-0.00873372382840465,0.11167474658898426,0.11060459252926919
2023-03-08,48.400002,51.200001,45.599998,47.599998,47.599998,211308,-0.016529007581446042,0.983470992418554,-0.016667135824332657,0.015245802009237377,0.014717670210923368
2023-03-09,46.400002,48.0,43.200001,43.599998,43.599998,210450,-0.06034491119202967,0.9396550888079703,-0.06224239785222885,1.6409146340214892e-07,9.879591318675418e-08
2023-03-10,44.0,44.0,36.68,37.52,37.52,488343,-0.14727272727272722,0.8527272727272728,-0.159315509780237,4.298812058445077e-18,1.2102966585393366e-19
2023-03-13,38.400002,38.400002,35.560001,36.599998,36.599998,315350,-0.04687510172525511,0.9531248982747449,-0.04800932591450291,5.842564069166519e-06,4.333174549670851e-06
2023-03-14,39.200001,43.400002,36.279999,36.400002,36.400002,284575,-0.07142854409621058,0.9285714559037894,-0.074107942718872,8.349254174960891e-09,4.042499673200968e-09
2023-03-15,36.0,36.279999,33.400002,34.52,34.52,169948,-0.04111111111111099,0.958888888888889,-0.04198007224088274,2.6536268648054995e-05,2.1135390407350518e-05
2023-03-16,34.200001,40.799999,32.84,39.119999,39.119999,342458,0.14385958643685415,1.1438595864368541,0.13440814629591902,448282495654897.3,55860327414180.516
2023-03-17,40.799999,42.400002,38.040001,39.200001,39.200001,238120,-0.03921563821606955,0.9607843617839305,-0.040005284593691126,4.3561952702791316e-05,3.543883414175438e-05
2023-03-20,38.799999,40.799999,37.16,38.799999,38.799999,187773,0.0,1.0,0.0,1.0,1.0
2023-03-21,40.0,44.0,39.599998,42.799999,42.799999,160435,0.06999997499999999,1.069999975,0.06765862510932852,23731525.27173762,13694167.332018532
2023-03-22,42.799999,43.200001,37.84,37.959999,37.959999,299778,-0.11308411479168479,0.8869158852083152,-0.12000513182505745,8.288783487664401e-14,1.1601523262179919e-14
2023-03-23,40.0,41.200001,33.48,34.0,34.0,349785,-0.15000000000000002,0.85,-0.1625189294977747,1.9237576253375814e-18,4.642210998391485e-20
2023-03-24,34.799999,34.799999,32.0,32.400002,32.400002,543610,-0.06896543301624802,0.931034566983752,-0.07145887351811897,1.6233687913433135e-08,8.28108339641123e-09
2023-03-27,32.279999,33.360001,30.4,30.6,30.6,355968,-0.052044580298778675,0.9479554197012213,-0.05344780346447786,1.491991624828806e-06,1.0286946364954753e-06
2023-03-28,30.24,31.4,27.799999,28.0,28.0,321778,-0.07407407407407407,0.9259259259259259,-0.07696104113612856,4.079785900935149e-09,1.8630648423108192e-09
2023-03-29,29.08,31.120001,28.08,30.0,30.0,486598,0.031636863823933936,1.031636863823934,0.031146728996836792,2484.505632774453,2205.147172231814
2023-03-30,31.559999,32.0,29.16,31.0,31.0,301438,-0.017743948597716996,0.982256051402283,-0.01790325980684848,0.011179000549726592,0.010733012860642396
2023-03-31,31.6,32.32,30.48,31.08,31.08,250153,-0.016455696202531733,0.9835443037974683,-0.016592595093419593,0.015533731893804654,0.015000371274556274
