Date,Open,High,Low,Close,Adj Close,Volume
2022-10-25,137.639999,139.710007,137.639999,139.559998,136.889587,3549500
2022-10-26,139.940002,141.669998,139.940002,140.360001,137.674286,1172600
2022-10-27,141.380005,142.330002,140.610001,140.899994,138.203949,1577700
2022-10-28,141.119995,144.000000,141.119995,143.940002,141.185776,1182900
2022-10-31,143.110001,144.130005,142.929993,143.330002,140.587463,1972400
2022-11-01,144.419998,144.570007,142.779999,143.500000,140.754196,1065500
2022-11-02,143.139999,145.089996,140.889999,140.970001,138.272598,1079700
2022-11-03,139.649994,141.250000,139.080002,140.389999,137.703720,1146600
2022-11-04,142.190002,143.160004,140.320007,142.289993,139.567352,3355700
2022-11-07,142.830002,143.729996,142.210007,143.490005,140.744400,1531700
2022-11-08,143.779999,145.169998,142.960007,144.350006,141.587952,1380100
2022-11-09,143.479996,144.020004,141.550003,141.699997,138.988663,816700
2022-11-10,145.710007,147.389999,144.800003,147.210007,144.393219,880100
2022-11-11,147.649994,148.050003,146.559998,147.710007,144.883652,999300
2022-11-14,147.429993,148.720001,146.699997,146.779999,143.971436,579500
2022-11-15,148.440002,148.800003,146.320007,147.630005,144.805176,955400
2022-11-16,147.300003,147.649994,146.600006,146.779999,143.971436,767900
2022-11-17,145.160004,146.570007,145.009995,146.500000,143.696808,905400
2022-11-18,147.580002,147.979996,146.740005,147.710007,144.883652,463400
2022-11-21,147.279999,148.110001,146.960007,147.880005,145.050415,457000
2022-11-22,148.630005,149.850006,148.570007,149.740005,146.874817,3026000
2022-11-23,149.330002,150.369995,149.330002,150.229996,147.355423,535500
2022-11-25,150.369995,150.830002,150.369995,150.679993,147.796814,220000
2022-11-28,149.429993,150.050003,148.229996,148.449997,145.609482,540500
2022-11-29,148.449997,149.110001,148.070007,148.850006,146.001831,667300
2022-11-30,149.039993,151.889999,147.770004,151.789993,148.885559,691600
2022-12-01,152.380005,152.610001,150.940002,151.600006,148.699219,748700
2022-12-02,149.979996,151.850006,149.979996,151.619995,148.718811,683700
2022-12-05,150.570007,150.770004,148.660004,149.119995,146.266663,877500
2022-12-06,148.990005,149.360001,146.789993,147.570007,144.746338,2889400
2022-12-07,147.339996,148.369995,147.220001,147.550003,144.726715,858300
2022-12-08,148.220001,148.759995,147.850006,148.289993,145.452545,629200
2022-12-09,147.910004,148.509995,147.089996,147.160004,144.344177,532900
2022-12-12,147.500000,149.380005,147.220001,149.380005,146.521698,798700
2022-12-13,151.580002,151.580002,148.169998,149.089996,147.066208,1025200
2022-12-14,149.110001,150.199997,147.399994,148.289993,146.277039,843800
2022-12-15,146.600006,147.000000,144.759995,145.429993,143.455887,774500
2022-12-16,144.130005,144.449997,142.929993,144.000000,142.045288,684800
2022-12-19,143.970001,144.270004,142.070007,142.820007,140.881317,1201000
2022-12-20,142.619995,143.750000,142.270004,143.190002,141.246292,919100
2022-12-21,144.300003,145.740005,144.279999,145.330002,143.357239,3219900
2022-12-22,144.259995,144.259995,141.440002,143.779999,141.828278,881400
2022-12-23,143.600006,144.750000,142.860001,144.669998,142.706207,815700
2022-12-27,144.729996,145.250000,143.779999,144.669998,142.706207,557700
2022-12-28,144.779999,145.300003,143.009995,143.029999,141.088455,858100
2022-12-29,143.919998,145.830002,143.820007,145.589996,143.613708,783700
2022-12-30,144.610001,145.119995,143.679993,145.070007,143.100769,699800
2023-01-03,146.229996,147.070007,144.479996,145.729996,143.751801,1137500
2023-01-04,146.740005,148.339996,146.130005,147.600006,145.596436,919000
2023-01-05,146.889999,146.889999,145.559998,146.039993,144.057602,2420700
2023-01-06,147.149994,149.839996,146.289993,149.389999,147.362137,1070300
2023-01-09,150.070007,151.259995,149.270004,149.350006,147.322678,707100
2023-01-10,149.169998,150.470001,148.869995,150.440002,148.397873,453600
2023-01-11,151.000000,152.190002,150.779999,152.149994,150.084641,567100
2023-01-12,152.720001,153.429993,151.350006,152.860001,150.785019,692200
2023-01-13,151.550003,153.610001,151.380005,153.410004,151.327560,782900
2023-01-17,153.259995,153.630005,152.440002,152.619995,150.548264,1660800
2023-01-18,152.990005,153.149994,149.869995,149.940002,147.904663,934100
2023-01-19,148.979996,149.360001,147.960007,148.440002,146.425018,783300
2023-01-20,148.919998,151.119995,148.229996,151.020004,148.970001,870400
2023-01-23,151.289993,153.520004,150.960007,152.779999,150.706100,1171500
2023-01-24,152.160004,153.080002,151.699997,152.610001,150.538422,746400
2023-01-25,151.080002,153.009995,150.429993,152.889999,150.814621,2651200
2023-01-26,153.529999,154.229996,152.539993,154.130005,152.037781,1861400
2023-01-27,153.789993,155.339996,153.679993,154.460007,152.363312,586000
2023-01-30,153.270004,154.470001,152.889999,152.979996,150.903397,741700
2023-01-31,153.289993,155.229996,152.990005,155.179993,153.073532,530700
2023-02-01,154.589996,157.800003,153.779999,156.699997,154.572891,967200
2023-02-02,158.279999,160.300003,157.809998,159.470001,157.305283,1116300
2023-02-03,157.580002,158.740005,156.729996,157.240005,155.105591,2014200
2023-02-06,156.139999,156.529999,155.490005,156.199997,154.079681,741200
2023-02-07,155.770004,158.169998,155.039993,157.710007,155.569183,614500
2023-02-08,156.860001,157.529999,155.949997,156.169998,154.050110,564300
2023-02-09,157.389999,157.610001,154.059998,154.460007,152.363312,335400
2023-02-10,154.029999,154.970001,153.679993,154.839996,152.738129,1235300
2023-02-13,155.020004,156.850006,155.020004,156.820007,154.691269,3784700
2023-02-14,156.330002,157.630005,155.149994,156.449997,154.326294,767900
2023-02-15,155.589996,157.029999,155.419998,157.009995,154.878693,634500
2023-02-16,155.179993,156.660004,154.820007,155.149994,153.043930,633600
2023-02-17,154.440002,155.149994,153.710007,154.979996,152.876236,1647300
2023-02-21,153.399994,153.710007,151.460007,151.720001,149.660507,450600
2023-02-22,151.860001,152.380005,150.820007,151.389999,149.334976,2250000
2023-02-23,152.139999,152.500000,150.190002,151.770004,149.709808,1495900
2023-02-24,149.889999,150.830002,149.369995,150.520004,148.476791,721100
2023-02-27,151.809998,152.369995,150.410004,150.750000,148.703674,406600
2023-02-28,150.770004,151.509995,150.449997,150.479996,148.437317,377700
2023-03-01,150.080002,150.539993,149.369995,149.779999,147.746841,356600
2023-03-02,149.220001,151.279999,149.119995,151.000000,148.950272,522300
2023-03-03,151.720001,153.490005,151.470001,153.389999,151.307831,720500
2023-03-06,153.600006,154.360001,152.919998,153.039993,150.962570,390500
2023-03-07,152.970001,153.179993,150.270004,150.559998,148.516235,387900
2023-03-08,150.479996,151.000000,149.830002,150.720001,148.674072,449700
2023-03-09,150.889999,151.429993,147.130005,147.570007,145.566849,501000
2023-03-10,147.139999,148.039993,144.589996,145.289993,143.317780,528200
2023-03-13,143.330002,146.119995,142.559998,144.210007,142.252457,751600
2023-03-14,146.770004,147.410004,144.949997,146.589996,144.600128,1037900
2023-03-15,144.080002,145.410004,143.250000,145.320007,143.347382,3132200
2023-03-16,144.460007,147.910004,144.089996,147.699997,145.695068,1566600
2023-03-17,147.179993,147.179993,144.800003,145.350006,143.376984,1337000
2023-03-20,145.850006,147.029999,145.720001,146.639999,144.649460,464600
2023-03-21,148.350006,148.649994,147.509995,148.429993,146.415146,358900
2023-03-22,148.440002,149.250000,145.389999,145.460007,143.485474,569800
2023-03-23,145.589996,147.139999,143.750000,144.690002,143.411148,652200
2023-03-24,144.020004,145.929993,143.350006,145.869995,144.580704,506100
2023-03-27,146.929993,147.339996,146.169998,146.630005,145.334000,1078600
2023-03-28,146.309998,147.000000,145.899994,146.630005,145.334000,1338400
2023-03-29,147.940002,149.009995,147.850006,148.889999,147.574020,632400
2023-03-30,149.990005,150.199997,149.009995,149.740005,148.416504,450100
2023-03-31,150.190002,151.820007,150.190002,151.759995,150.418640,587800
